Id;Label;Type of Name;Date of Birth;Date of Death;Bio;Places;Languages
skp029998;Justus Lipsius;namedPerson;1547;1606;;[Leuven?]|null|Spa|Leuven|[S.l.]|Leiden|Luik|S.l.|Hamburg|Parijs|Brugge|Antwerpen|Gent|Keulen|Dublin|Zaragoza|Neurenberg|Leipzig|Preuilly-sur-Claise|Utrecht;ned|lat|fra|ita
skp030011;Justus Schrader;namedPerson;1646;0;"author of 'Observationes et historiae omnes & singulae è Guiljelmi Harvei De generatione animalium excerptae...' (Amsterdam: Abraham Wolfgang, 1674), dedicated to Swammerdam|correspondent of Antoinette Bourignon|Dutch physician; medical student, Leiden, 1668; author of 'Observationes et historiae omnes & singulae è Guiljelmi Harvei De generatione animalium excerptae...' (Amsterdam: Abraham Wolfgang, 1674), dedicated to Swammerdam; correspondent of Antoinette Bourignon";Amsterdam;
skp030018;Justus de Huybert;namedPerson;1610;1682;Secretary of the States of Zeeland;Middelburg|Zzee|null|Haege;ned
skp030178;Karel Maurits van Nassau;namedPerson;1616;1646;;Den Haag;fra
skp030179;Karel Otto van Haestrecht;namedPerson;0;1637;heer van Drunen;[S.l.];fra
skp030188;Karel X van Zweden;namedPerson;1622;1660;koning van Zweden;[S.l.];
skp030408;Karl Ludwig van Pfalz;namedPerson;1617;1680;keurvorst van de Palts (1617-1680);[S.l.]|Frankfurt;fra
skp030797;Laurens Buysero;namedPerson;0;1674;;[S.l.]|Hage|'s Gravenhage|'s-Gravenhage|null;ned|lat
skp030870;L. Hessel;namedPerson;0;0;;Parijs;lat
skp030929;Laurens Reael;namedPerson;1583;1637;admiral of the Dutch navy, 1625–27|Employee of the VOC|Governor-General of the Dutch East Indies, 1616–1617;Utrecht|[S.l.]|Amsterdam|null|Wight|Waalwijk|Muiden;ita|lat|ned
skp030987;Lieuwe van Aitzema;namedPerson;1600;1669;;`s-Gravenhage|null;lat|fra
skp030996;Lodewijk van Kinschot;namedPerson;1595;1647;attorney for the Court of Holland|guardian of the natural children of Maurice of Orange|secretary and auditor of the Court of Holland, 1627;'s-Gravenhage|null|Amsterdam;lat|ned
skp031125;L.H. van Bouckhorst;namedPerson;0;0;;;fra
skp031127;L.H. von Traunstorff;namedPerson;0;0;;;lat
skp031260;Lady Utricia Ogle;namedPerson;1611;1674;;Den Haag;eng|fra
skp031324;Lambertus Goris;namedPerson;0;1651;;;lat|ned
skp031339;Lambertus van Velthuysen;namedPerson;1622;1685;bewindhebber van de West-Indische Compagnie;null|Utrecht|Dusseldorf|[S.l.]|Amsterdam|Leiden|Franeker|`s-Hertogenbosch|S.l.|Vere|Rohrdam|`s-Gravenhage|Nijmegen;lat|ned|fra
skp031342;Lambertus van den Waterlaet;namedPerson;1618;0;;Leiden;lat
skp031357;Lamoraal van der Noot;namedPerson;0;1644;heer van Risoir;Assenede;fra
skp031359;Lamothe;namedPerson;0;0;;;lat
skp031365;Lancelot Andrewes;namedPerson;1555;1626;"bisschop van Winchester; bishop of Winchester, 1618–1626; bishop of Ely, 1609–1618; bishop of Chichester, 1605–1609";Loevestein|Poederoijen (slot Loevestein);ned|lat
skp031413;Laurens Aquilius;namedPerson;0;0;;Assenede;fra
skp031420;Laurens Craen;namedPerson;1620;1665;Painter;[S.l.]|Middelburg;ned
skp031686;Leonhard Engelbrecht;namedPerson;0;0;;Vianen;
skp031747;Leopoldo de Medici;namedPerson;1617;1675;"Italian cardinal; scholar; patron of the Arts; governor of Siena";null|Rome|Versailles|S.l.;ita|lat|ned
skp031816;Lieven Willemsz. van Coppenol;namedPerson;1598;1667;Teacher, head of the French school in Amsterdam;Utrecht|[S.l.]|Hoorn|null|Hamburg;fra|dui|lat
skp031859;Lodewijk Hendrik van Nassau-Dillenburg;namedPerson;1594;1662;;Dillenbourg|[S.l.];fra|lat
skp031861;Lodewijk Huygens;namedPerson;1631;1699;"drost|drost van Gorinchem|heer van Ameliswaert (1630-1714)(1631-1699)|third son of Constantijn Huygens the elder and Susanna Baerle; brother of Christiaan Huygens";null|Gorinchem|[Geen plaats]|'s-Gravenhage|Den Haag|Gorcum|Hoog Soeren|[S.l.]|Parijs|Leiden|Madrid [etc.]|S.l.|`s-Gravenhage;lat|fra|ned
skp031882;Lodewijk van Nassau-Beverweerd;namedPerson;1602;1665;heer van Beverweerd (1602-1665)|hr. van de Leck en Beverweerd;Parijs|Westminster|S.l.|[S.l.]|Den Haag;fra|ned
skp031912;Denzil Holles;namedPerson;1598;1680;"First Baron Holles; English ambassador in Paris; politician";Parijs|Orange|Den Haag;fra
skp032021;Louis Cappel;namedPerson;1585;1658;;null|Saumur;fra
skp032182;Louis Nicolas chevalier de Clerville;namedPerson;0;1677;;Parijs;fra
skp032230;Louis XIV van Frankrijk;namedPerson;1638;1715;koning van Frankrijk (1643-1715)|koning van Frankrijk (1643-1715)];Marly|Parijs|[S.l.]|Douai|Versailles|Vincennes|Saint Germain-en-Laye|Saint-Germain-en-Laye|null|St. Germain en Laye|Fontainebleau|Tournai|Den Haag|[Londen]|S.l.|Rome;fra|lat
skp032244;Louis de Bourbon;namedPerson;1621;1686;"French general; Duc d'Enghien (styled); son of Henri de Bourbon, Prince de Condé and Charlotte Marguerite de Montmorency; husband of Claire-Clémence de Maillé-Brézé";Genappe|Utrecht|Brussel|Haurnes|[S.l.];fra
skp032257;Louis de Corduan;namedPerson;0;0;"French captain in the service of States; equerry to Willem II|sieur de Moyre]";Den Haag;fra
skp032266;Louis de Langes de Montmirail;namedPerson;1593;1657;Councillor in the Parliament of Orange|sieur de Montmirail;Orange|null|Oranje|[S.l.];fra
skp032267;Louis de Maul;namedPerson;0;1663;;null|Den Haag;fra
skp032270;Louis de Vendôme;namedPerson;1612;1669;"duc de Mercure|Soldier; governor of the Provence; cardinal; husband of Laura Mancini; duc de Mercœur; duc de Vendôme";Orange|[S.l.];fra
skp032281;Louisa Christina von Solms-Braunfels;namedPerson;1606;1669;;Breda|Vianen [etc.]|La Haye|Roosbeeck;fra
skp032282;Louisa Hollandena van Rijnpalz;namedPerson;1622;1709;;Noordgeest|Parijs|Den Haag;fra
skp032308;Louise Maria Gonzaga;namedPerson;1611;1667;echtgenote van Johann II Kasimir|Geh. met Carlo II hertog van Mantua|koningin van Polen;Mantua|Ariano|Mantuar|Kleef;
skp032340;Louise van der Noot;namedPerson;0;0;;[S.l.];fra
skp032375;Lucas Fagius;namedPerson;0;0;;S.l.;
skp032381;Lucas Holstein;namedPerson;1596;1661;;Rome|S.l.|Leiden|Venetië|Parijs|Amsterdam|Stockholm;lat|ned
skp032464;Ludwig Camerarius;namedPerson;1573;1651;jr.|son of Joachim Camerarius (1534-98);[Den Haag?]|'s-Gravenhage|S.l.|Leipzig|null|Groningen|Wehberg|Hanau|Münster|[Leiden]|Drunen|Parijs|Amsterdam|Breda;lat|dui|fra
skp032471;Ludovicus Gerardus van Renesse;namedPerson;1599;1671;;Breda|null;ned|lat|fra
skp032503;Ludovicus de Dieu;namedPerson;1590;1642;;Leiden|null|S.l.|[S.l.];lat|fra
skp032674;Léonle Bouthillier;namedPerson;1608;1652;comte de Chavigny et Busançois|Frans staatssecretaris van Buitenlandse Zaken;Parijs;fra
skp032730;Marin Cureau de la Chambre;namedPerson;1594;1669;;;fra
skp032966;Maarten van Persijn;namedPerson;1606;1666;Auditor of the court of the domains of South Holland ('auditeur van de rekenkamer der domeinen van Zuid-Holland');Den Haag|'s-Gravenhage;ned
skp033001;Michael Angelo Ricci;namedPerson;1619;1692;;;ita|fra
skp033038;M.C. de Licques;namedPerson;0;0;;Breda|null;fra|ned
skp033190;M.V. Machwitz;namedPerson;0;0;;;ned
skp033225;Maarten Harpertszoon Tromp;namedPerson;1598;1653;;Schip Amelia voort [fort] Mardijk|[S.l.]|null|S.l.|Vlaardingen;ned|fra
skp033313;Magdalena Desloges-van der Myle;namedPerson;0;1641;echtgenote van Charles Desloges;[S.l.];fra
skp033337;Magnus Gabrielde la Gardie;namedPerson;1622;1686;;null|Bengar|S.l.;dui|lat
skp033384;Emanuel van Portugal;namedPerson;1568;1638;;null|Delft;fra
skp033493;Marcus Zuerius van Boxhorn;namedPerson;1612;1653;"Dutch scholar; professor at the University of Leiden|professor at the University of Leiden";Leiden|null|Oudenbosch|Den Haag|[S.l.]|`s-Gravenhage;ned|lat
skp033494;Marcus de Vogelaer;namedPerson;1589;0;;Den Haag;lat
skp033502;Margaret Cavendish;namedPerson;1623;1673;"Duchess of Newcastle-upon-Tyne; English writer and scientist";Londen;eng
skp033519;Margaretha de Hertoghe van Osmael;namedPerson;0;0;;[S.l.];fra
skp033544;Marguerite Olivers Gaston Y Ayala;namedPerson;0;0;;S.l.;
skp033621;Martha Maria Huygens;namedPerson;1638;1683;;;ned
skp033628;Maria Junius;namedPerson;1583;1641;echtg. van Isaacus Diamantius|echtg. van S. Naeramus|echtg. van Samuel Naeranus;S.l.|Parijs|Loevestein;
skp033642;Maria Magdalena Pergens;namedPerson;0;0;;[S.l.];fra
skp033690;Maria van Amstenrade;namedPerson;0;0;barones van Bocholt en Eysden|Wife of Jean Guillaume de la Margelle;Den Haag;fra
skp033698;Maria van Loon;namedPerson;0;0;;;ned
skp033710;Maria van Reichersberch;namedPerson;1589;1653;echtg. van Hugo de Groot|Maria van Reigersberg;Parijs|[Parijs]|Amsterdam|Delft|Poederoijen (slot Loevestein)|S.l.|Middelburg|null|'s-Gravenhage|Meudon|[S.l.]|Stockholm|Den Haag;ned|fra
skp033740;Marianne Petit;namedPerson;0;0;;;fra
skp033818;Marie Lansame douairière van Zomerghem;namedPerson;0;0;;;ned
skp033824;Marie Madeleine Pioche de la Vergne;namedPerson;1634;1693;"Comtesse de Lafayette|comtesse de La Fayette|Writer; author of 'La Princesse de Clèves'; comtesse de La Fayette; wife of François Motier, comte de La Fayette";S.l.|[S.l.];fra
skp033849;Marie de Mortaigne;namedPerson;0;0;;;ned
skp033856;Marie de La Tour d'Auvergne;namedPerson;1601;1665;"duchesse de Bouillon|duchesse de La Trémoïlle|wife of Henri de La Trémoille; duchess of Thouars; duchess of La Tremoille; princess of Talmond and Taranto.";Parijs|Den Haag|'s-Gravenhage;fra
skp033857;Marie du Moulin;namedPerson;1613;1699;Niece of André Rivet;Breda|Etriche|[S.l.]|Voorburg|Den Haag|'s-Gravenhage;fra
skp033866;Marin Mersenne;namedPerson;1588;1648;;[S.l.]|S.l.|null|Parijs|Calais|Haarlem|Den Haag|Rhijnberck;fra|lat
skp033959;Martha Giffard;namedPerson;1639;1722;;Voorburg|[S.l.];eng
skp034001;Martin Opitz;namedPerson;1597;1639;;Bratislava|Heidelberg|S.l.|Karlsburg|Breslau|Halle a.d. Saale|Bratislawa;lat
skp034008;Martin Regulus;namedPerson;0;0;For biographical information, see 'The correspondence of Dirck Rembrantsz van Nierop (1610-1682)', ed. Marlise Rijks (DWC- Huygens ING (KNAW) – Digital edition 2012), p. 293, note 264.;S.l.;
skp034038;Martinus Bruno;namedPerson;0;0;;Alkmaar|Den Haag;lat
skp034051;Martinus Hortensius;namedPerson;1605;1639;;null|Delft|Panderen;lat
skp034069;Martinus Ruarus;namedPerson;1588;1657;;Frankfurt a.d. Oder|Dantzig|Sedan|S.l.|null|Rostock|Danzig|[S.l.];lat|dui
skp034120;Mary II van Engeland en Schotland;namedPerson;1662;1694;koningin van Engeland en Schotland (1662-1694)|prinses van Oranje];Den Haag|Apeldoorn (Het Loo)|Whitehall|null|`s-Gravenhage;eng|fra|ned
skp034121;Mary Woodhouse;namedPerson;1584;1655;echtgenote van Killigrew|Wife of Sir Robert Killigrew (1580–1633), ambassador to the United Provinces;Den Haag|Philippine|[S.l.];eng
skp034144;Matherot de Preigny;namedPerson;0;0;Member of the parliament in Besançon|sieur de Preigny;[S.l.];fra
skp034186;Matthaeus Vossius;namedPerson;1610;1646;Historian;Amsterdam|S.l.|Leiden|Leeuwarden|Groningen|Londen|Amersfoort|'s-Gravenhage|null|Upsala|Harderwijk|Middelburg|Utrecht|Stockholm|Texel|Brugge|Den Helder|Parnambuco|Hamburg|Florence|Gouda|Franeker|Dordrecht;lat
skp034197;Matthaeus Sladus;namedPerson;1628;1689;;null|S.l.;grk|lat
skp034210;Matthias Bernegger;namedPerson;1582;1640;;Strasbourg|null|Straatsburg|Leiden|S.l.;lat
skp034232;Matthias Mylonius von Biörenklow;namedPerson;1617;1671;;Amsterdam;lat
skp034239;Matthias Pasor;namedPerson;1599;1658;chair of moral philosophy, University of Groningen|chair of oriental languages, University of Oxford|son of Georg Pasor (1570–1637) and Apollonia Hendsch (d. 1614);Groningen|null;lat
skp034247;Matthias Turner;namedPerson;0;0;;S.l.;lat
skp034261;Matthias van Overbeke;namedPerson;1584;1638;;Leiden|Helmstedt|null;lat
skp034273;Matthieu de Rame;namedPerson;0;1663;;Den Haag;fra
skp034292;Matthijs van der Houve;namedPerson;1577;1638;;Den Haag;ned
skp034327;Maurits Huygens;namedPerson;1595;1642;;null|[S.l.]|'s-Gravenhage|S.l.|Leiden|Londen|S. Lambeth (Eng);fra|lat|ned
skp034328;Maurits Le Leu de Wilhem;namedPerson;0;1724;;Den Haag;fra
skp034332;Maurits van Oranje;namedPerson;1567;1625;heer van Villeroy / Maurits van Oranje-Nassau|kapitein] / Maurits van Oranje-Nassau|prince of Orange and count of Nassau|prins van Oranje (1567-1625)|prins van Oranje] (1567-1625)|son of William of Nassau (William the Silent) (1533–84) and Anna of Saxony;null|'Du camp pres de Wesel'|Den Haag|'s-Gravenweert|[S.l.]|Arnhem|Groenlo, kamp voor|Rheinberg|'s-Gravenhage|Emmerich|Nijmegen|Middelburg|Kampen|[Leiden]|Amsterdam|S.l.|'s-Hertogenbosch|Dordrecht;ned|fra|dui|lat
skp034366;Maximiliaan Puteanus;namedPerson;0;0;;null|[S.l.];fra|lat
skp034375;Maximiliaan d'Hangest d'Ivoy;namedPerson;0;1680;;Den Haag;fra
skp034508;Melchisédech Thévenot;namedPerson;1620;1692;French scientist, cartographer, orientalist, inventor, writer, and diplomat;Parijs|null|S.l.|Den Haag|Vianen|S,l.|Utrecht;fra|lat
skp034519;Menasseh Ben Israel;namedPerson;1604;1657;"diplomat|lived in Amsterdam|Portuguese rabbi and kabbalist|Portuguese rabbi and kabbalist; scholar and writer; diplomat; printer and publisher; lived in Amsterdam|printer|publisher|scholar|writer";Amsterdam|null;spa|lat
skp034623;Michael Floris van Langren;namedPerson;1622;1661;;Brussel|null|Den Haag;fra|lat
skp034643;Michael Oldisworth;namedPerson;1591;1654;member of the Parliament|second son of Arnold Oldisworth|secretary to William Herbert, third earl of Pembroke;null|Den Haag;lat
skp034699;Michel le Blon;namedPerson;1587;1656;translator and publisher of Jakob Böhme's work;'s-Gravenhage|null;ned
skp034701;Michel Le Tellier;namedPerson;1603;1685;;[S.l.];fra
skp034719;Michel Routart;namedPerson;1580;0;Secretary of State of the King of Spain;Brussel|null|[S.l.];fra
skp034723;Michel de Marolles;namedPerson;1600;1681;;null|Vianden;fra
skp034724;Michel de Neuré;namedPerson;0;1677;;Parijs;fra
skp034753;Michiel Boudewijns;namedPerson;1591;1681;;null|Antwerpen;ned
skp034982;Moïse Charas;namedPerson;1618;1698;;Den Haag;fra
skp035078;Nehemiah Grew;namedPerson;1641;1712;"botanist|FRS|FRS; botanist; physician; joint secretary of the Royal Society with Robert Hooke|joint secretary of the Royal Society with Robert Hooke|physician";;lat
skp035152;Nicolaas Tulp;namedPerson;1593;1674;;Amsterdam|Den Haag|null|'s-Gravenhage|S.l.|Muiden;lat|ned
skp035177;Nicolaas van Reigersberg;namedPerson;1584;1654;advocaat|raad in de Hoge Raad van Holland;[S.l.]|S.l.|Amsterdam|'s-Gravenhage|null|Poitiers|[Parijs]|Poederoijen (slot Loevestein)|Parijs|Rotterdam|Leiden|Benfeldt|Meudon;ned|lat|fra
skp035796;Nicholas Lanier;namedPerson;1588;1666;;null|[S.l.];eng
skp035829;Nicolaas Colvius;namedPerson;1634;1717;;"null|Amsterdam|Heidelberg ; [S.l.]";fra|ned|lat
skp035837;Nicolaas Cromhout;namedPerson;1561;1641;curator of Leiden University, 1626–35|President of the Court of Holland;null|'s-Gravenhage|Leiden;ned|lat
skp035857;Nicolaas Grevinchoven;namedPerson;1568;1632;;S.l|Rotterdam|Friedrichsstadt|S.l.;lat|ned
skp035863;Nicolaas Hartsoeker;namedPerson;1656;1725;Dutch mathematician and physicist;Parijs|Rotterdam|null|Dusseldorf|'s-Gravenhage;fra|ned
skp035864;Nicolaas Heinsius;namedPerson;1620;1681;"Classical scholar; poet; son of Daniel Heinsius (1580-1655); resident of States General in Stockholm|resident of States General in Stockholm|son of Daniel Heinsius (1580-1655)";Vianen a/d Lek|Stockholm|null|Den Haag|Vianen|Leiden|Holm|S.l|'s-Gravenhage|Venetie|Florence|Upsala|Amsterdam|S.l.|Parijs|Padova|Harderwijk|Uppsala|`s-Gravenhage|Venetië|[S.l.]|Rome|Milaan|Bonn|Deventer [etc.]|Leipzig|Deventer|Sudlee (Nuneaton)|Dordrecht|S.l. [14 juni 1651]|Keulen|Toulouse|Angoulême|Utrecht|Londen|Gdansk|Leuven|Walbeeck|Nyköbing|Alkmaar|Pisa|Arnhem|Leeuwarden|Hanau|Franeker|Gorcum|Oxford|Luik|Padua|Moskou|Nijmegen|Luik [?]|Neurenberg|Helmstadt|Antwerpen|Middelburg|Brussel|Aken|Breda [etc.]|Delft|Tours|Kiel|Mainz|Straatsburg|Steinfurt|Riga|`Aquitani'|Frankfurt|Danzig|Hamburg|`Hasevico'|Speyer|Katwijk|Treviso|Verona|Capua|Napels|`Aemonia'|Patavia|Casaglia|Cadio|Jena|`Cygnai'|Divion|Dijon|Haarlem|Passau|Münster|`Hauniae'|`Euthini'|Kopenhagen|`Visimonasteri'|Heidelberg|Warrschau [etc.]|Altena|Dresden|Maastricht [etc.]|Gouda|`Casa'|Angers|Bremen|Parijs [etc.]|Gent|Groningen|Dorpat|Pisa [?]|Rome [etc.]|`In collegio anglicano'|Gothenburg|Rouen|Nykøping|`Gedani'|[Frankrijk]|Livorno;lat|fra|ned|ita|grk
skp035895;Nicolaas Oudart;namedPerson;0;1681;secretaris van de prinses van Oranje;Grave|[S.l.]|Breda;ned|fra|eng
skp035939;Nicolaas van Brederode;namedPerson;1590;1654;;[S.l.]|Venlo|null;ned|fra
skp035957;Nicolaas van den Bouchorst;namedPerson;1581;1640;heer van Noordwijk en Wimmenum;Breda;fra
skp035964;Nicolaes Boogaert;namedPerson;1662;1746;heer van Beloys;Delft;ned
skp035965;Nicolaes Cornelisz. Witsen;namedPerson;1641;1717;raad van Amsterdam;S.l.|Amsterdam|Den Haag|[S.l.]|null|Moscow|Oxford|Deventer|Frankfurt|Dantzig|Utrecht|Tripoli|'s-Gravenhage|Kampen|Brussel|Smyrna|Curaqao|Gale|Duisburg;ned|lat|fra
skp035983;Nicolas Brûlart;namedPerson;1544;1624;"garde de sceaux de France;marquis de Silery";Orange;fra
skp035989;Nicolas Claude Fabri de Peiresc;namedPerson;1580;1637;;null|Parijs|Rome;lat|fra|ita
skp036001;Nicolas Fatio de Duillier;namedPerson;1664;1753;Swiss mathematician and natural philosopher;'s-Gravenhage|null;fra
skp036016;Nicolaus Goldman;namedPerson;1613;0;jurist;;fra
skp036052;Nicolas de Bourgogne;namedPerson;1586;1649;;;lat
skp036125;Nicolaus Rigaltius;namedPerson;1577;1654;;null|Toul|Parijs|[S.l.];lat|fra
skp036146;Nicolaus a Velze;namedPerson;0;0;;[Nederland];lat
skp036154;Nicole Sohier;namedPerson;1588;1642;;null|Den Haag;fra
skp036272;Oded Louis Mathion;namedPerson;1620;1700;;;fra
skp036329;Ole Rømer;namedPerson;1644;1710;Danish astronomer;;lat
skp036334;Olivarius Vredius;namedPerson;1596;1652;;Brugge|null|S.l.;lat
skp036342;Olivier de Raffelis;namedPerson;1590;0;;Den Haag|null;fra
skp036347;Olof Rudbeck;namedPerson;1630;1702;Professor of medicine, Uppsala;Den Haag;lat
skp036387;"Orange; universiteit";organization-group;0;0;;Den Haag;fra
skp036436;Ottho van Amstel;namedPerson;0;0;;Huissen;
skp036437;Ottho van Arkel;namedPerson;0;0;;Gorichem|null;ned|fra
skp036473;Otto Pynssen van Aa;namedPerson;0;0;;;ned
skp036491;Otto van Limburg Stirum;namedPerson;0;1679;;S.l.;
skp036494;Otto von Schwerin;namedPerson;1616;1679;Brandenburg captain and privy councillor;Den Haag|Parijs|[S.l.];fra
skp036546;Petrus Bertius;namedPerson;1565;1629;;S.l.|Paris|Goes|Leiden|null|S.l|[S.l.]|Den Haag;lat|ned
skp036583;Pieter Cloeck;namedPerson;1589;1667;;Muiden|null;ned
skp036600;Petrus Cupus;namedPerson;1580;1646;;Rotterdam|null|[Loevestein]|Loevestein|S.l.|S.l;ned|lat
skp036729;Paul Pellisson;namedPerson;1624;1693;;;fra
skp036799;Pierre Varignon;namedPerson;1654;1722;French mathematician;;fra
skp036829;Pierre de Carcavy;namedPerson;1600;1684;;;fra
skp036948;P. van der Does;namedPerson;0;0;;Bergen-op-Zoom;ned
skp037246;Pailheres;namedPerson;0;0;;Bordeaux;fra
skp037274;Paolo Boccone;namedPerson;1633;1704;Italian botanist;Amsterdam;ita
skp037353;Paul Dumay;namedPerson;1585;1645;son of Antoine Dumay (d.1611), physician to Margureite de Valois, first wife of Henri IV of France;S.l.|null|Grignan;fra|lat
skp037405;Paul Neile;namedPerson;1613;1686;"astronomer|father of William Neile (1637–70)|founding member of the Royal Society|founding member of the Royal Society; father of William Neile (1637–70); astronomer; politician; FRS|FRS|politician";;eng|lat
skp037427;Paul de La Ravoire;namedPerson;0;1622;;Den Haag;fra
skp037447;Paulus le Leu de Wilhem;namedPerson;1591;1648;;Beverwijk;
skp037450;Paullus Merula;namedPerson;1558;1607;;Leiden|null|Dordrecht|Palatio Comitum|S.l.|[S.l.]|'s-Gravenhage|Nieuwpoort|Amsterdam|Den Haag|La Rochelle|Zutphen|Utrecht|Rotterdam|Middelburg|Zwolle|Heusden|Poiseux|Lübeck|Rostock|`Almeriae'|`s-Gravenhage|Speyer;lat|ned|fra
skp037503;Paulus Pels;namedPerson;1587;1659;;Dantzig;ned|fra
skp037547;Paulus van de Perre;namedPerson;1598;1653;burgemeester|burgemeester of Middelburg|Dutch politician and diplomat;Middelburg|null;ned
skp037553;Payen;namedPerson;0;0;;Den Haag;fra
skp037641;Peter Holzapfell;namedPerson;1585;1648;;Den Haag;fra
skp037772;Pierre Chanut;namedPerson;1601;1662;French diplomat in Sweden and the Netherlands;null|S.l.|[S.l.];lat|fra
skp037781;Petrus Cornelis Brederodius;namedPerson;1559;1637;;null|Franckenthal|Enkhuizen|Den Haag|Yverdon;lat|fra
skp037787;Petrus Cunaeus;namedPerson;1586;1638;filoloog|hoogleraar rhetorica en romeins recht|jurist;Leiden|Leijden|Middelburg|[S.l.]|Voorschoten|Leeuwarden|null|Waalwijk|`s-Gravenhage|Parijs|Groningen|Franeker|Heidelberg|Harderwijk|Amsterdam|York [etc.]|Gouda|Koningsberg|Dordrecht|Utrecht|Arnhem|Hamburg|Wittenberg|Bazel|Londen|Udine|Culemborg|Deventer|`Nordae'|Amsterdam [etc.]|Rostock|S.l.|Frankfurt a/d Oder|Hoorn|'s-Gravenhage|`Midlonii Frisiorum'|Stade (Hannover)|Zierikzee|Oxford|Delft|Sorø [Denemarken]|Venetië|Maastricht|Bolsward|`In Batavorum metropoli'|Bordeux|Düsseldorf|`s-Gravenhage [?];lat|ned|fra|ita
skp037816;Petrus Francius;namedPerson;1645;1704;;[Nederland?]|Amsterdam|null|Deventer|Den Haag|[S.l.]|`s-Gravenhage|Utrecht;lat|ned
skp037823;Petrus Gruterus;namedPerson;1574;1634;Doctor of medicine;Amsterdam|Middelburg|null|Leiden|S.l.;lat
skp037830;Petrus Hartzwich;namedPerson;0;0;;Hamburg|Leiden;lat
skp037833;Petrus Heringa;namedPerson;1620;1683;minister in Oost-Graftdijk;Oostgrafdijk;
skp037873;Petrus Magerus;namedPerson;1609;1653;Preacher in Brielsche Nieuweland;Den Haag;lat
skp037899;Petrus Paulus Rubens;namedPerson;1577;1640;;[S.l.]|Antwerpen|Parijs|null|Philippine;ned|lat|fra|ita
skp037910;Petrus Rabus;namedPerson;1660;1702;;Rotterdam|null|Amsterdam;lat|ned
skp037920;Petrus Scriverius;namedPerson;1576;1660;;Leiden|[S.l.]|null|Amsterdam|S.l.|[Nederland]|Lisse|Utrecht|Den Haag|Emmerich|Haarlem|Hoorn|Franeker|Middelburg|Antwerpen|Parijs|S.l|Harderwijk|Groningen|Delft|Frankfurt|Oudewater|Madrid|Rostock|Londen|Gouda|'Alterfii' [?]|Augsburg;lat|ned
skp037938;Petrus Valkenier;namedPerson;1641;1712;diplomaat|envoyé van de Generale Staten van de Vereenigde Nederlanden;null|[S.l.]|Den Haag|Frankfurt|`s-Gravenhage|Zürich|Regensburg|Deventer|Frankfort;ned|fra|lat
skp037952;Petrus Weymsius;namedPerson;0;1657;;Mechelen;
skp038053;Philippe de la Hire;namedPerson;1640;1718;"astronomer|French mathematician|French mathematician; physicist; astronomer; theoretician of French architecture; member of the Académie des sciences, 1678|member of the Académie des sciences, 1678|physicist|theoretician of French architecture";;fra
skp038078;Philibert de La Mare;namedPerson;1615;1687;Counsellor in the parliament of Dijon, author, historian;Dijon|null|S.l.|Stockholm;fra|lat
skp038090;Philip Ernst Vegelin van Claerbergen;namedPerson;1613;1693;Secretary and court chamberlain to Willem Frederik of Nassau, Stadhouder of Friesland;Amsterdam|La Haye [etc.]|[S.l.]|null|Leeuwarden|Groningen|Franeker|Utrecht|Den Haag|Arolse|[Den Haag]|Paris|La Haye|Grafzuhag|Münster|Hage|Leuwerden|Leuwarden|Ditz|Lingnen|Bij Utregt|Cleves|Maestricht|Hage [etc.]|Maestrigt|Singraven|Maestricht [etc.]|Londres|[Londen]|Jouwer|Groeningen|Caynder Schans|Assen|Tournhout|Swolle|Haage|Burg Wallbagh|Haegh|Leewarde [etc.]|'s Gravenhage [etc.]|Oranienstein [etc.]|Leeuwarden [etc.]|Heidelberg [etc.]|Nimmage [etc.]|Tannenberg [etc.]|Wolfenbüttel|Vianen [etc.]|Oranienwald|Leijde|Würzburg|Rome|Groningue|Londen|Hamburg|Leyde|Sedan|Dessau [etc.]|Coppenbrüggen|Berlin|Paris [etc.]|Hulst [etc.]|Dillenbourg|Cresenacht [etc.]|Terborg [etc.]|Siegen [etc.]|Herfort [etc.]|Pirmont|[S.l., etc.]|Zelle|..|Zell [etc.]|Cel|Honselardyck|Amsterdam [etc.]|Utrecht [etc.]|Leeuwarde|[Paris]|Hagen;ned|fra|lat|dui
skp038094;Philip Gilpin;namedPerson;0;0;;Utrecht;ned
skp038107;Philip Thomas Howard;namedPerson;1629;1694;kardinaal van Norfolk;Londen|Den Haag;fra
skp038202;Philippe Le Roy;namedPerson;0;0;agent of Brussels and Spanish government|heer van Brouchem;Den Haag;fra
skp038226;Philippe de Netz;namedPerson;0;1645;;'s-Hertogenbosch;fra
skp038299;Philips Aebinga van Humalda;namedPerson;1616;1672;"Member of the States-General|Member of the States-General; envoy";[S.l.];lat
skp038300;Philips Doublet;namedPerson;1596;1660;;Den Haag|S.l.|null|[S.l.]|Middelburg;fra|lat|ned
skp038301;Philips Doublet;namedPerson;1633;1707;"brother-in-law of Christiaan Huygens|Comptroller General of the Union|Comptroller General of the Union; brother-in-law of Christiaan Huygens; husband of Susanna Huygens, daughter of Constantijn; Heer van St. Annaland en van Moggershill|Heer van St. Annaland en van Moggershill|husband of Susanna Huygens, daughter of Constantijn";Den Haag|'s-Gravenhage;
skp038302;Philips Doublet;namedPerson;0;1647;;Malmes|[S.l.]|null;fra|lat
